"title","url","stars","name","reviewUrl","text"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Sekelas rumah sakit termasuk cepat sini pelayanan nya 👍"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan RSUD bung Karno sangat baik memakai jkn lebih mudah ,petugasnya ramah dan baik"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan rsud bungkarno cukup baik ,petugas jkn ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","1",,,"Pelayanan Lama Antri obat masih lama , semakin ksini pelayanan semakin buruk , bpjs dan umum sperti sdah di beda2 kan sama jauh , antri skarang kdahuluan mahasiswa . Ngga tau asal dr mana ."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan di rsud bing karno sangat baik ,memakai Jkn lebih mudah petuganya ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"pelayanan buruk untuk pasien bpjs,"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Service cepat, akurat dan memuaskan."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan rsud bungkarno sangat bagus ,dokternya juga ramah
Adanya aplikasi jkn sangat mudah untuk mendaftar"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Sangat ramah pelayanan bpk dokter Kristiani Aryo...
Semoga bpk d beri kesehatan... Dan menjadi  orang yg baik"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"RSUD Bung Karno pelayanannya sangat baik, dokter dan asistennya ramah , terimakasih"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan sangat bagusss"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan RSUD bung Karno sangat baik ,ramah petugas jkn sangat baik dokter baik semuanya"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"pelayanan rsud bung karno sangat baik ,petugas swmunaya baik jkn ramah petugasnya swmanagt rsud bung karno maju terus"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Selama periksa di RSUD Bung Karno alhamdulillah bagus, baik memuaskan, jkn lebih mudah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Anak saya di rawat di ruang PICU. Pelayanannya sangat sangat baik. Semua perawat di ruangan ini sangat ramah, sangat rajin bahkan selalu sigap merawat anak saya dan pasien lainnya.  Pelayanan RSUD Bung Karno sangat baik sekali 🙏"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan sangat baik"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan dirsud bung Karno sangat baik baik sangat baik terimaksih"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pemulasaran RSBK pd hari Rabu, 9 Juli 2025 berjalan baik dan lancar, sangat terbantu sekali."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","4",,,"Alhamdulillah RSUD Bung Karno Sukoharjo pelayanan bagus fasilitasnya lengkap tetep pertahankan pelayanan agar tetap maju"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan baik"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"pelayanan baik
pegawainya ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan ramah perawat baik dan informatif"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan baik dan memuaskan"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Kakanya ramah dan baik poll, senyum terus pokonya the best.. sukses terus yaa✨"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Programnya bagus, membantu masyarakat"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanannya ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Semoga selalu memberikan pelayanan kesehatan terbaik kepada masyarakat"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan nya bagus, petugas ramah sekali"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Petugas ramah, pelayanan baik"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan baik, ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Ke RS ini untuk medical check up. Dilayani dengan baik dan cepat. Terimakasih untuk resepsionis, pendaftaran, kasir, dan bagian klinik eksekutif sudah melayani dengan apik meskipun antrian banyak. Saran untuk ke depannya untuk diberikan alur yang sistematis (poster, iklan di sosial media) supaya masyarakat yang pertama kali ke sini tidak bingung untuk alur pelayanannya."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan ramah dan sangat kompeten"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Alhamdullah segi pelayan yg terbaik"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","1",,,"Realistis aja buat kalian gaes, kalo ada anggota keluarga kalian yang sedang sakit, mending hindarin ngajak keluarga kalian ke rs ini, udah pelayanan bad banget, apalagi perawat-perawatnya, kek ga punya rasa simpati sama sekali. Gausah jadi perawat kalo masih ga sepenuh hati nglayanin pasien, cemberut pula mukanya. Udah sekali aja deh kesini."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Ramah dan humble"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Sotonya kurang asin"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Menyenangkan, ramah, edukatif"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Bagus dan maksimal
Terimakash"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"pelayanannya bagus & ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan sangay baik,  petugas ramah dan jelas dalam memberikan informasi  :)"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Rsud Bung karno ,pelayan bagus ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Cek gratis kesehatan di Sukoharjo expo"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Good service ♥️"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Mantap.... pelayanan ramah bintang lima, Sahabat Setia Untuk Sehat"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","3",,,"Bagus pelayanannya, tp utk satpam tolong pengunjung yg diruang inap tolong ditertibkan lagi., masak anak dibawah 12tahun ( sehat) boleh masuk berhari2, mana itu bocah berisik bgt."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Alhmdulillah tempat dan pelayanan sangat ramah,dan sangat membantu ttg kesehatan kita"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","4",,,"pelayanannya good, baik, ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanannya sangat baik dan ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Ramah baik"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Baik"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan ramahh dan bagus"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan ramah dan edukatif"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"pelayanan ramah"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Terimakasih 🙏🏻"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Terimakasih atas pemeriksaan kesehatan nya . Pelayanan sangat baik ."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Layanannya ramah banget yaaa"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Terimakasih untuk layanan yang ramah dan sabar. Semoga sukses selalu 😊"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan sangat bagus, ramah pokoknya bagus banget"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Fasilitas lengkap, pelayanan sangat baik, lokasi juga mudah terjangkau, menjadi salah satu rumah sakit yang lengkap dengan fasilitas kecantikan juga☺"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan bagus, petugas ramah, , alat teknologi terkini"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Sangat bagus"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Joss jiss juss"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Kesan dan pesannya sangat baik"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Saya mengantar pasien BPJS tgl 5 Juli 2025, petugas sangat responsif dan sangat baik penanganan yg manusiawi, di IGD apresiasi dan tingkatkan terus pelayanan primanya😍"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanannya baik,  dan sopan"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanan di Expo Sukoharjo baik dan ramah..."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanannya sangat ramah, terbaik."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"pelayanan bagus banget"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Keren..cek cek disini"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Bagus ramah keren"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Baik pelayanannya"
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,"Pelayanannya ramah, cepat dan tepat."
"RSUD Bung Karno Kota Surakarta","https://www.google.com/maps/search/?api=1&query=RSUD%20Bung%20Karno%20Kota%20Surakarta&query_place_id=ChIJ3XnIywMXei4ROK7LSxFnnz0","5",,,
